fips,county,state,stdpercent
42051,Fayette County,Pennsylvania,71.50899594
42053,Forest County,Pennsylvania,259.2137592
42055,Franklin County,Pennsylvania,36.1268766
42057,Fulton County,Pennsylvania,51.99430199
42059,Greene County,Pennsylvania,16.03672859
42061,Huntingdon County,Pennsylvania,97.78129952
42063,Indiana County,Pennsylvania,46.89616253
42065,Jefferson County,Pennsylvania,88.8150176
42069,Lackawanna County,Pennsylvania,51.1956912
42071,Lancaster County,Pennsylvania,65.11759705
42073,Lawrence County,Pennsylvania,96.17709664
42075,Lebanon County,Pennsylvania,94.98418437
42077,Lehigh County,Pennsylvania,88.14524291
42079,Luzerne County,Pennsylvania,39.91813823
42081,Lycoming County,Pennsylvania,70.6164828
42083,McKean County,Pennsylvania,41.86397985
42085,Mercer County,Pennsylvania,86.41327471
42087,Mifflin County,Pennsylvania,101.6485648
42089,Monroe County,Pennsylvania,114.0707201
42091,Montgomery County,Pennsylvania,50.57851951
42093,Montour County,Pennsylvania,105.5183946
42095,Northampton County,Pennsylvania,75.00291722
42097,Northumberland County,Pennsylvania,81.06530463
42099,Perry County,Pennsylvania,100.598106
42101,Philadelphia County,Pennsylvania,93.21847376
42103,Pike County,Pennsylvania,81.67997375
42105,Potter County,Pennsylvania,101.0757508
42107,Schuylkill County,Pennsylvania,29.6763184
42109,Snyder County,Pennsylvania,56.98607007
42111,Somerset County,Pennsylvania,63.56721163
42113,Sullivan County,Pennsylvania,100.1582278
42115,Susquehanna County,Pennsylvania,30.34144692
42117,Tioga County,Pennsylvania,41.30239252
42119,Union County,Pennsylvania,95.34883721
42121,Venango County,Pennsylvania,84.71177945
42125,Washington County,Pennsylvania,50.42948909
42127,Wayne County,Pennsylvania,54.03401657
42129,Westmoreland County,Pennsylvania,61.19035357
42131,Wyoming County,Pennsylvania,100.5619732
42133,York County,Pennsylvania,76.68714519
44001,Bristol County,Rhode Island,107.0884593
44003,Kent County,Rhode Island,96.74892284
44005,Newport County,Rhode Island,98.73168598
44007,Providence County,Rhode Island,74.0155642
44009,Washington County,Rhode Island,65.21371963
45001,Abbeville County,South Carolina,100.7931472
45003,Aiken County,South Carolina,98.41256579
45005,Allendale County,South Carolina,103.0357143
45007,Anderson County,South Carolina,103.4216808
45009,Bamberg County,South Carolina,101.4720812
45011,Barnwell County,South Carolina,99.12087912
45013,Beaufort County,South Carolina,98.46015655
45015,Berkeley County,South Carolina,100.2995871
45017,Calhoun County,South Carolina,100.7109005
45019,Charleston County,South Carolina,99.82972795
45021,Cherokee County,South Carolina,103.6203746
45023,Chester County,South Carolina,102.747678
45025,Chesterfield County,South Carolina,132.5233645
45027,Clarendon County,South Carolina,97.26188148
45029,Colleton County,South Carolina,100.8673654
45033,Dillon County,South Carolina,71.8304967
45035,Dorchester County,South Carolina,100.7648318
45037,Edgefield County,South Carolina,84.39429929
45039,Fairfield County,South Carolina,100.9953786
45041,Florence County,South Carolina,99.96927803
45043,Georgetown County,South Carolina,100.7836822
45045,Greenville County,South Carolina,95.11285005
45047,Greenwood County,South Carolina,95.39874511
45049,Hampton County,South Carolina,101.690238
45051,Horry County,South Carolina,106.1084618
45053,Jasper County,South Carolina,99.82653946
45055,Kershaw County,South Carolina,99.50143108
45057,Lancaster County,South Carolina,99.47531777
45059,Laurens County,South Carolina,106.7156122
45061,Lee County,South Carolina,99.4076999
45063,Lexington County,South Carolina,82.29928427
45065,McCormick County,South Carolina,103.8626609
45067,Marion County,South Carolina,99.79475485
45069,Marlboro County,South Carolina,105.6760848
45071,Newberry County,South Carolina,101.7011341
45073,Oconee County,South Carolina,100.7922286
45075,Orangeburg County,South Carolina,100.386937
45077,Pickens County,South Carolina,99.93934247
45079,Richland County,South Carolina,100.753705
45081,Saluda County,South Carolina,86.53633346
45083,Spartanburg County,South Carolina,101.8827918
45085,Sumter County,South Carolina,100.6208559
45087,Union County,South Carolina,100.9547739
45089,Williamsburg County,South Carolina,99.86111111
45091,York County,South Carolina,99.61830511
46003,Aurora County,South Dakota,66.56671664
46005,Beadle County,South Dakota,2.302526383
46007,Bennett County,South Dakota,97.57174393
46009,Bon Homme County,South Dakota,94.21641791
46011,Brookings County,South Dakota,7.652843095
46013,Brown County,South Dakota,101.4043932
46015,Brule County,South Dakota,31.25
46019,Butte County,South Dakota,100.1202646
46023,Charles Mix County,South Dakota,90.2259887
46025,Clark County,South Dakota,57.37951807
46029,Codington County,South Dakota,99.95732878
46031,Corson County,South Dakota,111.4695341
46033,Custer County,South Dakota,96.28482972
46035,Davison County,South Dakota,99.13872655
46037,Day County,South Dakota,99.17808219
46041,Dewey County,South Dakota,373.4513274
46043,Douglas County,South Dakota,145.4237288
46045,Edmunds County,South Dakota,37.27399166
46047,Fall River County,South Dakota,28.35959222
46049,Faulk County,South Dakota,68.54599407
46051,Grant County,South Dakota,117.9796108
46053,Gregory County,South Dakota,51.37741047
46055,Haakon County,South Dakota,90.36144578
46057,Hamlin County,South Dakota,100.5574913
46059,Hand County,South Dakota,100.4415011
46061,Hanson County,South Dakota,56.30769231
46065,Hughes County,South Dakota,112.2259383
46067,Hutchinson County,South Dakota,75.88932806
46069,Hyde County,South Dakota,184.0163934
46071,Jackson County,South Dakota,100
46073,Jerauld County,South Dakota,83.58662614
46075,Jones County,South Dakota,97.75280899
46077,Kingsbury County,South Dakota,70.17892644
46079,Lake County,South Dakota,66.79316888
46081,Lawrence County,South Dakota,21.82320442
46083,Lincoln County,South Dakota,102.6434783
46085,Lyman County,South Dakota,102.617801
46087,McCook County,South Dakota,115.4845155
46089,McPherson County,South Dakota,53.74331551
46093,Meade County,South Dakota,87.8330373
46095,Mellette County,South Dakota,98.86877828
46097,Miner County,South Dakota,98.33795014
46099,Minnehaha County,South Dakota,24.02026126
46101,Moody County,South Dakota,94.13646055
46103,Pennington County,South Dakota,108.0364875
46105,Perkins County,South Dakota,100
46107,Potter County,South Dakota,29.37853107
46109,Roberts County,South Dakota,91.24600639
46115,Spink County,South Dakota,84.46443173
46117,Stanley County,South Dakota,97.4595843
46119,Sully County,South Dakota,114.7826087
46121,Todd County,South Dakota,131.855031
46123,Tripp County,South Dakota,23.5042735
46125,Turner County,South Dakota,78.46481876
46127,Union County,South Dakota,76.01156069
46129,Walworth County,South Dakota,105.8024691
46135,Yankton County,South Dakota,100.9110234
47001,Anderson County,Tennessee,98.17852139
47003,Bedford County,Tennessee,98.4901805
47005,Benton County,Tennessee,106.8530207
47007,Bledsoe County,Tennessee,97.44927536
47009,Blount County,Tennessee,98.07118382
47011,Bradley County,Tennessee,99.36594766
47013,Campbell County,Tennessee,99.74245769
47015,Cannon County,Tennessee,100.7579586
47017,Carroll County,Tennessee,98.25174825
47019,Carter County,Tennessee,98.21520952
47021,Cheatham County,Tennessee,101.0241163
47023,Chester County,Tennessee,99.89312433
47025,Claiborne County,Tennessee,100
47027,Clay County,Tennessee,99.29639402
47029,Cocke County,Tennessee,87.36358415
47031,Coffee County,Tennessee,103.4378837
47033,Crockett County,Tennessee,100.3894839
47035,Cumberland County,Tennessee,100.2554794
47037,Davidson County,Tennessee,99.98017238
47039,Decatur County,Tennessee,100.1857585
47041,DeKalb County,Tennessee,100.339098
47043,Dickson County,Tennessee,103.3882014
47045,Dyer County,Tennessee,100.5918058
47047,Fayette County,Tennessee,99.21215532
47049,Fentress County,Tennessee,99.85606333
47051,Franklin County,Tennessee,92.0795474
47053,Gibson County,Tennessee,101.3211049
47055,Giles County,Tennessee,99.86716259
47057,Grainger County,Tennessee,101.5258216
47059,Greene County,Tennessee,100.7115204
47061,Grundy County,Tennessee,101.6288253
47063,Hamblen County,Tennessee,104.2427702
47065,Hamilton County,Tennessee,98.77030986
47067,Hancock County,Tennessee,101.7612524
47069,Hardeman County,Tennessee,100.763143
47071,Hardin County,Tennessee,99.69204927
47073,Hawkins County,Tennessee,94.00155804
47075,Haywood County,Tennessee,100.443686
47077,Henderson County,Tennessee,100.5774386
47079,Henry County,Tennessee,101.8100511
47081,Hickman County,Tennessee,96.87038677
47083,Houston County,Tennessee,100.5792904
47085,Humphreys County,Tennessee,102.7474346
47087,Jackson County,Tennessee,100.608931
47089,Jefferson County,Tennessee,99.84775087
47091,Johnson County,Tennessee,99.90393852
47093,Knox County,Tennessee,101.533189
47095,Lake County,Tennessee,100.5194805
47097,Lauderdale County,Tennessee,100.0753769
47099,Lawrence County,Tennessee,104.1469364
47101,Lewis County,Tennessee,102.1675454
47103,Lincoln County,Tennessee,100
47105,Loudon County,Tennessee,104.7948045
47107,McMinn County,Tennessee,100.5285549
47109,McNairy County,Tennessee,102.3565818
47111,Macon County,Tennessee,100.6006006
47113,Madison County,Tennessee,100.8244994
47115,Marion County,Tennessee,99.61009174
47117,Marshall County,Tennessee,99.59633028
47119,Maury County,Tennessee,100.5259087
47121,Meigs County,Tennessee,94.77487493
47123,Monroe County,Tennessee,100.3091418
47125,Montgomery County,Tennessee,101.1819261
47127,Moore County,Tennessee,101.5873016
47129,Morgan County,Tennessee,101.6218081
47131,Obion County,Tennessee,100.0407249
47133,Overton County,Tennessee,100.0946671
47135,Perry County,Tennessee,100.4730369
47139,Polk County,Tennessee,100.1298139
47141,Putnam County,Tennessee,101.3571185
47143,Rhea County,Tennessee,100.1550087
47145,Roane County,Tennessee,100.5350864
47147,Robertson County,Tennessee,100.6674864
47149,Rutherford County,Tennessee,100.5901307
47151,Scott County,Tennessee,98.74496803
47153,Sequatchie County,Tennessee,102.48083
47155,Sevier County,Tennessee,100.976885
47157,Shelby County,Tennessee,98.04001947
47159,Smith County,Tennessee,100.0327439
47161,Stewart County,Tennessee,99.71250599
47163,Sullivan County,Tennessee,102.4773153
47165,Sumner County,Tennessee,99.84600449
47167,Tipton County,Tennessee,98.32180728
47169,Trousdale County,Tennessee,100.8607199
47171,Unicoi County,Tennessee,100.1240182
47173,Union County,Tennessee,63.78354402
47177,Warren County,Tennessee,100.5223537
47179,Washington County,Tennessee,49.43772415
47181,Wayne County,Tennessee,118.2101514
47183,Weakley County,Tennessee,102.643065
47185,White County,Tennessee,100.7110208
47187,Williamson County,Tennessee,100.569626
47189,Wilson County,Tennessee,100.739953
48001,Anderson County,Texas,70.59379058
48005,Angelina County,Texas,91.8986459
48007,Aransas County,Texas,4.171085189
48009,Archer County,Texas,99.74437628
48011,Armstrong County,Texas,96.37883008
48013,Atascosa County,Texas,89.30702716
48015,Austin County,Texas,65.84926073
48017,Bailey County,Texas,100.0705716
48019,Bandera County,Texas,12.04724409
48021,Bastrop County,Texas,2.437634545
48023,Baylor County,Texas,100.3436426
48025,Bee County,Texas,84.2648162
48027,Bell County,Texas,103.9631429
48029,Bexar County,Texas,67.187779
48031,Blanco County,Texas,61.46899458
48035,Bosque County,Texas,95.94699922
48037,Bowie County,Texas,102.795291
48039,Brazoria County,Texas,81.8848254
48041,Brazos County,Texas,100.0739883
48043,Brewster County,Texas,13.10228233
48045,Briscoe County,Texas,46.3592233
48047,Brooks County,Texas,7.908163265
48049,Brown County,Texas,42.67665638
48051,Burleson County,Texas,18.47360913
48053,Burnet County,Texas,100.294472
48055,Caldwell County,Texas,19.90205927
48059,Callahan County,Texas,69.03533148
48061,Cameron County,Texas,63.19932233
48063,Camp County,Texas,100.3395586
48065,Carson County,Texas,86.77074774
48067,Cass County,Texas,22.15384615
48069,Castro County,Texas,26.51738362
48071,Chambers County,Texas,59.40230877
48073,Cherokee County,Texas,76.65698202
48075,Childress County,Texas,100.0912409
48077,Clay County,Texas,100
48079,Cochran County,Texas,45.05021521
48081,Coke County,Texas,102.3166023
48083,Coleman County,Texas,99.84411535
48085,Collin County,Texas,41.9913574
48089,Colorado County,Texas,100.0278629
48091,Comal County,Texas,0.222914024
48093,Comanche County,Texas,42.73858921
48095,Concho County,Texas,99.13043478
48097,Cooke County,Texas,92.32946504
48099,Coryell County,Texas,21.52547874
48107,Crosby County,Texas,67.67502161
48109,Culberson County,Texas,100.7936508
48111,Dallam County,Texas,329.704797
48113,Dallas County,Texas,88.55675327
48115,Dawson County,Texas,10.36682616
48117,Deaf Smith County,Texas,103.7367803
48119,Delta County,Texas,89.41565601
48121,Denton County,Texas,54.47203601
48123,DeWitt County,Texas,56.362027
48125,Dickens County,Texas,27.98833819
48129,Donley County,Texas,19.37172775
48131,Duval County,Texas,1.020793951
48133,Eastland County,Texas,54.17989418
48135,Ector County,Texas,90.62915743
48137,Edwards County,Texas,144.1747573
48139,Ellis County,Texas,89.78327384
48141,El Paso County,Texas,37.22433546
48143,Erath County,Texas,8.581406952
48145,Falls County,Texas,100.5345212
48147,Fannin County,Texas,47.5406904
48149,Fayette County,Texas,93.57749469
48151,Fisher County,Texas,44.76534296
48153,Floyd County,Texas,100.1683502
48157,Fort Bend County,Texas,50.87863189
48159,Franklin County,Texas,99.93830969
48161,Freestone County,Texas,100.0550661
48163,Frio County,Texas,31.69799299
48165,Gaines County,Texas,100
48167,Galveston County,Texas,72.03297757
48171,Gillespie County,Texas,15.49409237
48175,Goliad County,Texas,102.556391
48177,Gonzales County,Texas,73.93715342
48179,Gray County,Texas,94.5112782
48181,Grayson County,Texas,95.73982503
48183,Gregg County,Texas,118.1375358
48185,Grimes County,Texas,65.8167675
48187,Guadalupe County,Texas,94.74973376
48189,Hale County,Texas,1.772362227
48191,Hall County,Texas,145.0819672
48193,Hamilton County,Texas,83.28611898
48195,Hansford County,Texas,40.26334026
48197,Hardeman County,Texas,28.71428571
48199,Hardin County,Texas,66.08646296
48201,Harris County,Texas,82.21236168
48203,Harrison County,Texas,38.69240845
48205,Hartley County,Texas,10
48207,Haskell County,Texas,78.70159453
48209,Hays County,Texas,91.25786818
48211,Hemphill County,Texas,100
48213,Henderson County,Texas,55.36567438
48215,Hidalgo County,Texas,78.50262055
48217,Hill County,Texas,82.38030917
48219,Hockley County,Texas,26.17574257
48221,Hood County,Texas,97.53324997
48223,Hopkins County,Texas,85.99562363
48225,Houston County,Texas,78.24508321
48227,Howard County,Texas,33.10799392
48229,Hudspeth County,Texas,100.3436426
48231,Hunt County,Texas,24.96386657
48233,Hutchinson County,Texas,80.6100733
48235,Irion County,Texas,98.87218045
48237,Jack County,Texas,84.18491484
48239,Jackson County,Texas,23.74276135
48241,Jasper County,Texas,32.4599466
48243,Jeff Davis County,Texas,14.28571429
48245,Jefferson County,Texas,91.91747686
48249,Jim Wells County,Texas,36.54398004
48251,Johnson County,Texas,87.66743649
48253,Jones County,Texas,33.25876212
48255,Karnes County,Texas,85.12363194
48257,Kaufman County,Texas,67.71487062
48259,Kendall County,Texas,114.1472652
48263,Kent County,Texas,101.3157895
48265,Kerr County,Texas,87.18603661
48267,Kimble County,Texas,93.71900826
48273,Kleberg County,Texas,14.68721668
48275,Knox County,Texas,110.7496464
48277,Lamar County,Texas,99.03483992
48279,Lamb County,Texas,67.74193548
48281,Lampasas County,Texas,98.9405053
48283,La Salle County,Texas,99.33184855
48285,Lavaca County,Texas,47.10709889
48287,Lee County,Texas,9.25756187
48289,Leon County,Texas,44.5572834
48291,Liberty County,Texas,76.41794323
48293,Limestone County,Texas,51.2345679
48295,Lipscomb County,Texas,81.89081225
48297,Live Oak County,Texas,100.8787346
48299,Llano County,Texas,91.41388175
48303,Lubbock County,Texas,39.53832092
48305,Lynn County,Texas,79.48378557
48307,McCulloch County,Texas,81.78571429
48309,McLennan County,Texas,23.00829652
48313,Madison County,Texas,99.78086194
48315,Marion County,Texas,99.7734139
48317,Martin County,Texas,18.62527716
48319,Mason County,Texas,101.5384615
48321,Matagorda County,Texas,86.6850448
48323,Maverick County,Texas,100.0068677
48325,Medina County,Texas,70.90493601
48329,Midland County,Texas,87.15926568
48331,Milam County,Texas,56.88841202
48333,Mills County,Texas,92.27985525
48335,Mitchell County,Texas,80.39215686
48337,Montague County,Texas,96.03845033
48339,Montgomery County,Texas,90.94770234
48343,Morris County,Texas,100.1574803
48347,Nacogdoches County,Texas,84.94962217
48349,Navarro County,Texas,99.60687961
48351,Newton County,Texas,85.54852321
48353,Nolan County,Texas,7.410881801
48355,Nueces County,Texas,93.38464706
48359,Oldham County,Texas,24.84725051
48361,Orange County,Texas,82.2042799
48363,Palo Pinto County,Texas,88.33113166
48365,Panola County,Texas,67.52786221
48367,Parker County,Texas,54.29276806
48369,Parmer County,Texas,78.77758913
48371,Pecos County,Texas,12.90012804
48373,Polk County,Texas,35.98534799
48375,Potter County,Texas,15.39057088
48377,Presidio County,Texas,99.80366492
48379,Rains County,Texas,100.116144
48381,Randall County,Texas,44.7845805
48385,Real County,Texas,95.25423729
48387,Red River County,Texas,100.0935891
48389,Reeves County,Texas,94.03285283
48391,Refugio County,Texas,11.02362205
48393,Roberts County,Texas,100
48395,Robertson County,Texas,42.3988006
48399,Runnels County,Texas,45.23215177
48401,Rusk County,Texas,66.54183412
48403,Sabine County,Texas,56.8802521
48405,San Augustine County,Texas,100.3472222
48407,San Jacinto County,Texas,99.75055432
48409,San Patricio County,Texas,54.95196383
48411,San Saba County,Texas,81.24428179
48417,Shackelford County,Texas,18.31683168
48419,Shelby County,Texas,85.60830861
48421,Sherman County,Texas,92.38985314
48423,Smith County,Texas,98.25908718
48425,Somervell County,Texas,89.11694511
48427,Starr County,Texas,59.42370737
48431,Sterling County,Texas,98.7460815
48433,Stonewall County,Texas,100
48435,Sutton County,Texas,99.87623762
48437,Swisher County,Texas,100
48439,Tarrant County,Texas,81.70660704
48441,Taylor County,Texas,24.80766083
48443,Terrell County,Texas,100
48447,Throckmorton County,Texas,102.4054983
48449,Titus County,Texas,85.55854453
48451,Tom Green County,Texas,31.65442462
48453,Travis County,Texas,80.38224018
48455,Trinity County,Texas,93.77208481
48457,Tyler County,Texas,82.11517165
48459,Upshur County,Texas,79.55511122
48461,Upton County,Texas,33.79310345
48463,Uvalde County,Texas,13.2004513
48465,Val Verde County,Texas,1.795542723
48467,Van Zandt County,Texas,78.11769291
48469,Victoria County,Texas,99.51178232
48471,Walker County,Texas,69.80245493
48473,Waller County,Texas,1141.423906
48475,Ward County,Texas,105.3626543
48477,Washington County,Texas,100.2727769
48479,Webb County,Texas,96.7179103
48481,Wharton County,Texas,55.82401731
48485,Wichita County,Texas,95.04826255
48487,Wilbarger County,Texas,93.94725465
48489,Willacy County,Texas,55.79831933
48491,Williamson County,Texas,73.9884023
48493,Wilson County,Texas,91.41298418
48495,Winkler County,Texas,101.9597731
48497,Wise County,Texas,2.402294729
48499,Wood County,Texas,89.22117384
48501,Yoakum County,Texas,21.95233731
48503,Young County,Texas,100.1841056
48505,Zapata County,Texas,99.97160704
48507,Zavala County,Texas,95.40275049
49001,Beaver County,Utah,98.40459477
49003,Box Elder County,Utah,98.22618188
49005,Cache County,Utah,92.41460455
49007,Carbon County,Utah,102.8550332
49009,Daggett County,Utah,90.29126214
49011,Davis County,Utah,97.02668181
49013,Duchesne County,Utah,99.88647114
49015,Emery County,Utah,100.1297017
49017,Garfield County,Utah,106.974359
49019,Grand County,Utah,101.4285714
49021,Iron County,Utah,90.61327832
49023,Juab County,Utah,99.50894423
49025,Kane County,Utah,100.2209131
49027,Millard County,Utah,99.44751381
49029,Morgan County,Utah,100.2182045
49031,Piute County,Utah,101.2987013
49033,Rich County,Utah,102.3300971
49035,Salt Lake County,Utah,94.94594053
49037,San Juan County,Utah,107.4098361
49039,Sanpete County,Utah,89.92592593
49041,Sevier County,Utah,97.78196275
49043,Summit County,Utah,90.12331041
49045,Tooele County,Utah,87.780459
49047,Uintah County,Utah,91.37043085
49049,Utah County,Utah,94.75153097
49051,Wasatch County,Utah,96.36363636
49053,Washington County,Utah,91.4480965
49055,Wayne County,Utah,91.17043121
49057,Weber County,Utah,94.7385863
50001,Addison County,Vermont,50.23132849
50003,Bennington County,Vermont,81.17204048
50005,Caledonia County,Vermont,95.58491782
50007,Chittenden County,Vermont,71.81430814
50009,Essex County,Vermont,35.24150268
50011,Franklin County,Vermont,99.45958929
50013,Grand Isle County,Vermont,100.1663894
50015,Lamoille County,Vermont,52.33062331
50017,Orange County,Vermont,60.33229491
50019,Orleans County,Vermont,96.42857143
50021,Rutland County,Vermont,64.42750099
50023,Washington County,Vermont,59.10142457
50025,Windham County,Vermont,67.42230347
50027,Windsor County,Vermont,18.27758007
51001,Accomack County,Virginia,107.4095797
51005,Alleghany County,Virginia,147.840691
51007,Amelia County,Virginia,100.1135718
51009,Amherst County,Virginia,100.5885238
51011,Appomattox County,Virginia,101.1256191
51013,Arlington County,Virginia,103.0145075
51015,Augusta County,Virginia,100.3555641
51017,Bath County,Virginia,99.63167587
51019,Bedford County,Virginia,100.8513289
51021,Bland County,Virginia,101.0869565
51023,Botetourt County,Virginia,96.47993132
51025,Brunswick County,Virginia,100.8663366
51027,Buchanan County,Virginia,100.5801305
51029,Buckingham County,Virginia,100.2820874
51031,Campbell County,Virginia,100.2915082
51033,Caroline County,Virginia,102.4916944
51035,Carroll County,Virginia,100.7177033
51036,Charles City County,Virginia,100.6319115
51037,Charlotte County,Virginia,100
51041,Chesterfield County,Virginia,100.2079543
51043,Clarke County,Virginia,100.4577823
51045,Craig County,Virginia,102.4916944
51047,Culpeper County,Virginia,100.9836066
51049,Cumberland County,Virginia,100.8784773
51051,Dickenson County,Virginia,101.4605648
51053,Dinwiddie County,Virginia,100.2055264
51057,Essex County,Virginia,102.7231467
51059,Fairfax County,Virginia,101.6939437
51061,Fauquier County,Virginia,100.3128911
51063,Floyd County,Virginia,100.9155646
51065,Fluvanna County,Virginia,99.80501393
51067,Franklin County,Virginia,100.382328
51071,Giles County,Virginia,100.4498978
51073,Gloucester County,Virginia,100.4068047
51075,Goochland County,Virginia,100.4857997
51077,Grayson County,Virginia,100.2594034
51079,Greene County,Virginia,100.5998001
51081,Greensville County,Virginia,142.9657795
51083,Halifax County,Virginia,100.0604839
51085,Hanover County,Virginia,100.8744218
51087,Henrico County,Virginia,99.59510304
51089,Henry County,Virginia,126.6130114
51091,Highland County,Virginia,100.9756098
51093,Isle of Wight County,Virginia,100.7051166
51095,James City County,Virginia,119.3225095
51099,King George County,Virginia,101.4295287
51101,King William County,Virginia,99.96710526
51103,Lancaster County,Virginia,102.9929577
51105,Lee County,Virginia,92.50153657
51107,Loudoun County,Virginia,100.7423144
51109,Louisa County,Virginia,99.24582144
51111,Lunenburg County,Virginia,101.2894907
51113,Madison County,Virginia,99.8816568
51115,Mathews County,Virginia,98.77819549
51117,Mecklenburg County,Virginia,91.10320285
51119,Middlesex County,Virginia,100.9819967
51121,Montgomery County,Virginia,101.1386538
51125,Nelson County,Virginia,101.1621472
51127,New Kent County,Virginia,101.9056261
51131,Northampton County,Virginia,98.81767268
51133,Northumberland County,Virginia,100.9125475
51135,Nottoway County,Virginia,102.1536955
51137,Orange County,Virginia,99.08748264
51139,Page County,Virginia,100.6004203
51141,Patrick County,Virginia,88.30769231
51143,Pittsylvania County,Virginia,100.1582815
51145,Powhatan County,Virginia,104.8181608
51147,Prince Edward County,Virginia,100.0962001
51149,Prince George County,Virginia,99.54402516
51153,Prince William County,Virginia,104.7055171
51155,Pulaski County,Virginia,99.87748101
51157,Rappahannock County,Virginia,101.3715711
51159,Richmond County,Virginia,99.39117199
51161,Roanoke County,Virginia,103.8205242
51163,Rockbridge County,Virginia,202.4213075
51167,Russell County,Virginia,99.63011889
51169,Scott County,Virginia,80.92272856
51171,Shenandoah County,Virginia,100.6799337
51173,Smyth County,Virginia,100.7617729
51175,Southampton County,Virginia,101.0805159
51177,Spotsylvania County,Virginia,99.72536758
51179,Stafford County,Virginia,102.7946703
51181,Surry County,Virginia,100.2638522
51183,Sussex County,Virginia,101.3035382
51185,Tazewell County,Virginia,99.27472139
51187,Warren County,Virginia,99.58474896
51191,Washington County,Virginia,100.8885755
51193,Westmoreland County,Virginia,72.43755383
51195,Wise County,Virginia,99.58297133
51197,Wythe County,Virginia,98.99411187
51199,York County,Virginia,101.9372549
51510,Alexandria city,Virginia,99.2797194
51520,Bristol city,Virginia,99.82386614
51530,Buena Vista city,Virginia,100.1089325
51540,Charlottesville city,Virginia,353.3724896
51550,Chesapeake city,Virginia,97.74945571
51570,Colonial Heights city,Virginia,100.7676204
51590,Danville city,Virginia,101.4421386
51610,Falls Church city,Virginia,53.53846154
51620,Franklin city,Virginia,99.72093023
51630,Fredericksburg city,Virginia,101.3746631
51640,Galax city,Virginia,100.2271007
51650,Hampton city,Virginia,100.6330083
51660,Harrisonburg city,Virginia,279.4051374
51670,Hopewell city,Virginia,100.6404392
51680,Lynchburg city,Virginia,100.7019242
51700,Newport News city,Virginia,100.7817953
51710,Norfolk city,Virginia,102.339881
51720,Norton city,Virginia,93.94299287
51730,Petersburg city,Virginia,70.41010968
51735,Poquoson city,Virginia,100
51740,Portsmouth city,Virginia,101.1780665
51750,Radford city,Virginia,102.3693803
51760,Richmond city,Virginia,97.50384823
51770,Roanoke city,Virginia,97.02729045
51775,Salem city,Virginia,97.29661445
51790,Staunton city,Virginia,102.8490028
51800,Suffolk city,Virginia,100.5187522
51810,Virginia Beach city,Virginia,100.0582886
51820,Waynesboro city,Virginia,101.9788918
51840,Winchester city,Virginia,340.6438253
53001,Adams County,Washington,98.6930617
53003,Asotin County,Washington,24.06576981
53005,Benton County,Washington,100.6730568
53007,Chelan County,Washington,76.53321338
53009,Clallam County,Washington,60.96540179
53011,Clark County,Washington,55.60222158
53013,Columbia County,Washington,96.76674365
53015,Cowlitz County,Washington,91.56619654
53017,Douglas County,Washington,20.9573922
53019,Ferry County,Washington,92.41758242
53021,Franklin County,Washington,98.58234418
53025,Grant County,Washington,75.5234273
53027,Grays Harbor County,Washington,80.2165535
53029,Island County,Washington,93.35397545
53031,Jefferson County,Washington,80.77208612
53033,King County,Washington,60.20544121
53035,Kitsap County,Washington,88.12608301
53037,Kittitas County,Washington,80.53247734
53039,Klickitat County,Washington,81.03666245
53041,Lewis County,Washington,68.18660403
53043,Lincoln County,Washington,68.92079667
53045,Mason County,Washington,56.31462763
53047,Okanogan County,Washington,21.73447537
53049,Pacific County,Washington,97.37417943
53053,Pierce County,Washington,30.88708758
53055,San Juan County,Washington,39.09531502
53057,Skagit County,Washington,44.76563693
53059,Skamania County,Washington,5.161290323
53061,Snohomish County,Washington,83.73842305
53063,Spokane County,Washington,36.93519358
53065,Stevens County,Washington,57.94576366
53067,Thurston County,Washington,96.36376118
53069,Wahkiakum County,Washington,100.3853565
53071,Walla Walla County,Washington,77.61325967
53073,Whatcom County,Washington,83.46563201
53075,Whitman County,Washington,93.48088531
53077,Yakima County,Washington,52.39222686
54001,Barbour County,West Virginia,99.01960784
54003,Berkeley County,West Virginia,102.2324629
54007,Braxton County,West Virginia,99.35419771
54009,Brooke County,West Virginia,100.5647723
54011,Cabell County,West Virginia,0.255652313
54013,Calhoun County,West Virginia,100
54015,Clay County,West Virginia,100.3723404
54017,Doddridge County,West Virginia,100
54019,Fayette County,West Virginia,99.52137843
54021,Gilmer County,West Virginia,101.2285012
54023,Grant County,West Virginia,101.8753781
54025,Greenbrier County,West Virginia,99.46589975
54027,Hampshire County,West Virginia,110.4497354
54029,Hancock County,West Virginia,100.0494927
54031,Hardy County,West Virginia,100.5063291
54033,Harrison County,West Virginia,104.6922721
54035,Jackson County,West Virginia,100.0653737
54037,Jefferson County,West Virginia,100.176698
54039,Kanawha County,West Virginia,91.62785282
54041,Lewis County,West Virginia,103.8357226
54043,Lincoln County,West Virginia,100
54045,Logan County,West Virginia,99.7696669
54047,McDowell County,West Virginia,100.5550114
54049,Marion County,West Virginia,99.8366629
54051,Marshall County,West Virginia,100.1936733
54053,Mason County,West Virginia,99.26542605
54055,Mercer County,West Virginia,99.81119502
54057,Mineral County,West Virginia,100.8163265
54059,Mingo County,West Virginia,99.59639126
54061,Monongalia County,West Virginia,101.0017981
54063,Monroe County,West Virginia,99.65947787
